sallary,location,duty,name,time 
80-100万/年,异地招聘,项目总经理,广东中置投资集团有限公司,02-09
80-100万/年,上海-长宁区,储备销售总监,哒哒英语,02-09
80-100万/年,上海-长宁区,销售总监,哒哒英语,02-09
80-100万/年,上海-长宁区,销售总监,哒哒英语,02-09
20000元/天,北京-朝阳区,运维工程师讲师,麦田春雪科贸（北京）有限公司,02-09
20000元/天,北京-朝阳区,数据产品经理讲师,麦田春雪科贸（北京）有限公司,02-09
20000元/天,北京-朝阳区,JAVA架构讲师,麦田春雪科贸（北京）有限公司,02-09
20000元/天,北京-朝阳区,市场营销讲师,麦田春雪科贸（北京）有限公司,02-09
10万以上/月,北京-大兴区,商务BD总监,北京中科白癜风医院,02-09
10万以上/月,北京-大兴区,网站运营总监,北京中科白癜风医院,02-09
10万以上/月,北京-大兴区,淘宝推广总监,北京中科白癜风医院,02-09
10万以上/月,北京-大兴区,设计总监,北京中科白癜风医院,02-09
10万以上/月,北京-大兴区,安卓开发总监,北京中科白癜风医院,02-09
10万以上/月,北京-大兴区,ios开发总监,北京中科白癜风医院,02-09
6-10万/月,异地招聘,小学数学教师（南充、德阳、犀浦、都江堰校区上班）,丹秋教育集团（名师堂学校）,02-09
5-7万/月,上海-普陀区,大大客户代表：腾讯、360互联网广告业务销售,诚搜（上海）网络科技有限公司,02-09
60-80万/年,成都-成华区,品质总监,成都中睿天成企业管理咨询有限公司,02-09
60-80万/年,上海,公共关系总监（PRD）,上海冠狮石化工程技术有限公司,02-09
80-100万/年,上海-长宁区,课程顾问储备总监,哒哒英语,02-09
5-8万/月,广州,文案编辑,广州耐奇电气科技有限公司,02-09
60-80万/年,杭州,销售经理（地区/县区）,修正健康科技股份有限公司,02-09
60-80万/年,异地招聘,销售经理（地区/县区）,修正健康科技股份有限公司,02-09
60-80万/年,德阳,销售经理（县区/地区）,修正健康科技股份有限公司,02-09
20000元/天,北京-朝阳区,大数据讲师,麦田春雪科贸（北京）有限公司,02-09
20000元/天,北京-朝阳区,人资薪酬和绩效讲师,麦田春雪科贸（北京）有限公司,02-09
3000元/小时,沈阳-和平区,高中英语老师,沈阳名扬教育培训学校,02-09
10万以上/月,西安-莲湖区,微整形医生,西安百媚美容美发有限责任公司,02-09
10万以上/月,西安-莲湖区,整形医生,西安百媚美容美发有限责任公司,02-09
10万以上/月,北京-大兴区,软件开发总监,北京中科白癜风医院,02-09
10万以上/月,北京-大兴区,SEO总监,北京中科白癜风医院,02-09
10万以上/月,异地招聘,总裁/总经理/董事长助理（北京）,昊业国际投资有限公司,02-09
10万以上/月,异地招聘,运营总监(北京）,昊业国际投资有限公司,02-09
80-100万/年,广州,PRC South Sales Head / Sales Director南区销售总监,电讯盈科企业方案,02-09
5-7万/月,上海-静安区,商务总监,上海依威能源科技有限公司,02-09
5-8万/月,上海,项目总经理（上海漕河泾项目）,东久（上海）投资管理咨询有限公司,02-09
5-8万/月,上海,项目总经理（上海临港奉贤项目）,东久（上海）投资管理咨询有限公司,02-09
5-8万/月,上海,项目总经理（上海张江项目）,东久（上海）投资管理咨询有限公司,02-09
60-80万/年,北京-丰台区,副总裁助理,德龙钢铁有限公司北京分公司,02-09
60-80万/年,巴中,销售经理（县区/地区）,修正健康科技股份有限公司,02-09
60-80万/年,达州,销售经理（县区/地区）,修正健康科技股份有限公司,02-09
